Volume,NumAtoms,EOpt,Energy
62.78989156,6,-54.49394938,-54.491635
258.0205855,24,-225.0247239,-224.998807
121.0774304,12,-116.2296277,-116.224578
261.0442337,24,-217.792357,-217.760439
270.2567243,24,-190.7034817,-190.699351
122.691775,12,-105.4748275,-105.469418
129.2926443,12,-102.0840973,-101.979121
265.6238536,24,-197.1955905,-197.194325
64.0210312,6,-56.26242067,-56.204426
69.21846012,6,-52.61639878,-52.615178
61.5746374,6,-58.07448467,-58.073179
68.13127919,6,-54.40037896,-54.399342
64.434959,6,-51.09154704,-51.082343
124.3204058,12,-112.5465723,-112.489654
123.5043007,12,-112.5465723,-112.516198
64.85066715,6,-49.45923525,-49.453396
62.38304689,6,-54.49394938,-54.493837
61.97796344,6,-58.07448467,-58.067807
67.05554218,6,-54.40037896,-54.383451
125.9633856,12,-102.0840973,-102.077273
65.9911885,6,-58.09874631,-58.086239
62.78989159,6,-51.09154704,-51.085362
125.1400981,12,-108.9617905,-108.918517
64.02103119,6,-54.49394938,-54.462047
63.60887991,6,-49.45923525,-49.45622
261.0442337,24,-203.8748169,-203.863328
70.87082128,6,-49.18335434,-49.183244
63.60887991,6,-51.09154704,-51.091105
129.2926442,12,-98.79013305,-98.737407
70.31714547,6,-50.87684159,-50.875974
124.3204057,12,-108.9617905,-108.940261
71.98687683,6,-50.87684159,-50.847044
63.19850131,6,-52.77027486,-52.768995
71.42739586,6,-50.87684159,-50.861235
128.4548976,12,-102.0840973,-102.014175
65.6874397,6,-49.45923525,-49.434047
128.4548976,12,-98.79013305,-98.761202
61.5746374,6,-56.26242067,-56.261953
68.67343537,6,-58.09874631,-58.079276
123.5043007,12,-108.9617905,-108.954879
60.77324227,6,-58.07448467,-58.07151
127.6207775,12,-95.59208462,-95.591571
268.7064983,24,-190.7034817,-190.701814
64.85066715,6,-47.87334028,-47.873157
255.0203764,24,-232.4373542,-232.41877
69.76636095,6,-50.87684159,-50.874284
67.05554217,6,-56.22822991,-56.217933
250.5638113,24,-232.4373542,-232.425823
68.1312792,6,-52.61639878,-52.606778
252.0435151,24,-225.0247239,-225.000134
67.05554219,6,-52.61639878,-52.578769
64.85066714,6,-51.09154704,-51.07248
120.2755957,12,-112.5465723,-112.53973
125.9633856,12,-98.79013305,-98.790175
253.529033,24,-232.4373542,-232.433647
70.31714549,6,-52.61639878,-52.606594
62.38304688,6,-56.26242067,-56.258258
265.6238536,24,-210.7420276,-210.671875
66.10851174,6,-49.45923525,-49.419145
124.3204058,12,-105.4748275,-105.471367
63.6088799,6,-52.77027486,-52.764639
63.1985013,6,-47.87334028,-47.84574
71.42739586,6,-47.53632002,-47.53591
65.68743968,6,-47.87334028,-47.863609
61.17306495,6,-56.26242067,-56.257574
121.0774304,12,-112.5465723,-112.545983
117.8913478,12,-116.2296277,-116.193837
122.691775,12,-108.9617905,-108.961399
69.21846012,6,-54.40037896,-54.395755
71.42739586,6,-49.18335434,-49.180273
126.7902761,12,-95.59208462,-95.589869
63.60887992,6,-54.49394938,-54.47562
64.43495902,6,-47.87334028,-47.871972
63.1985013,6,-54.49394938,-54.485523
124.3204057,12,-98.79013305,-98.772639
258.0205856,24,-210.7420276,-210.727068
66.10851176,6,-47.87334028,-47.854116
64.43495902,6,-49.45923525,-49.457712
67.59198398,6,-54.40037896,-54.393864
63.19850132,6,-49.45923525,-49.449332
63.1985013,6,-56.26242067,-56.238483
72.54927178,6,-49.18335434,-49.161084
67.591984,6,-58.09874631,-58.097211
264.0914121,24,-203.8748169,-203.872706
128.4548976,12,-95.59208462,-95.585964
247.6218007,24,-232.4373542,-232.365324
121.0774304,12,-108.9617905,-108.949307
125.1400981,12,-95.59208462,-95.564737
249.0899103,24,-232.4373542,-232.401765
261.0442337,24,-210.7420276,-210.739562
64.02103119,6,-49.45923525,-49.459252
124.3204058,12,-102.0840973,-102.082591
69.76636096,6,-47.53632002,-47.502438
124.3204058,12,-95.59208462,-95.540838
63.60887992,6,-56.26242067,-56.223465
123.5043007,12,-105.4748275,-105.47442
61.17306495,6,-58.07448467,-58.074459
65.46326152,6,-58.09874631,-58.072471
129.2926443,12,-95.59208462,-95.573242
61.97796344,6,-52.77027486,-52.759151
71.98687685,6,-49.18335434,-49.172776
70.31714549,6,-49.18335434,-49.181802
264.0914121,24,-210.7420276,-210.705952
64.02103118,6,-52.77027486,-52.756523
120.2755957,12,-108.9617905,-108.931618
62.3830469,6,-58.07448467,-58.058106
63.19850131,6,-51.09154704,-51.090466
125.1400981,12,-98.79013305,-98.78517
256.5175568,24,-210.7420276,-210.702722
258.0205855,24,-232.4373542,-232.349811
66.52194622,6,-56.22822991,-56.214302
72.54927179,6,-47.53632002,-47.529953
69.76636097,6,-52.61639878,-52.613735
262.5648759,24,-190.7034817,-190.601498
259.529474,24,-197.1955905,-197.088978
69.76636096,6,-49.18335434,-49.169377
62.78989157,6,-52.77027486,-52.769475
70.87082127,6,-50.87684159,-50.870887
125.9633856,12,-95.59208462,-95.58109
126.7902761,12,-98.79013305,-98.787754
65.26815942,6,-51.09154704,-51.059105
261.0442337,24,-225.0247239,-224.924218
127.6207775,12,-102.0840973,-102.042154
265.6238536,24,-203.8748169,-203.860628
262.5648759,24,-203.8748169,-203.873489
71.98687685,6,-47.53632002,-47.53478
69.76636098,6,-56.22822991,-56.196477
259.529474,24,-217.792357,-217.781762
253.529033,24,-225.0247239,-225.018942
68.67343539,6,-52.61639878,-52.613679
118.6825623,12,-116.2296277,-116.213995
267.1622119,24,-196.7740895,-196.716543
73.68283384,6,-46.51702933,-46.51698
271.8129012,24,-202.4414898,-202.430982
72.54927181,6,-46.51702933,-46.504804
65.68743969,6,-52.00455085,-51.997798
73.11458825,6,-45.20239766,-45.188149
136.9968597,12,-85.38436389,-85.360935
136.9968597,12,-83.02516367,-83.017555
71.42739585,6,-50.68569758,-50.684588
282.8737243,24,-165.9452534,-165.905855
67.38251687,6,-50.57779768,-50.540836
74.25401604,6,-46.51702933,-46.516074
75.40522078,6,-43.92411012,-43.923819
67.81079432,6,-41.6207598,-41.60642
74.25401605,6,-45.20239766,-45.20162
279.6834493,24,-175.6362645,-175.621583
284.4779192,24,-175.6362645,-175.627276
65.26815945,6,-49.18872247,-49.184887
127.6207775,12,-101.102112,-101.099761
70.87082125,6,-53.65323996,-53.651672
274.9431536,24,-196.7740895,-196.756818
66.53137941,6,-46.52178438,-46.519941
265.6238536,24,-202.4414898,-202.403857
75.9852584,6,-46.51702933,-46.486683
287.7044813,24,-165.9452534,-165.944236
271.8129012,24,-196.7740895,-196.773339
268.7064983,24,-202.4414898,-202.439611
135.2590768,12,-92.89483311,-92.831463
67.81079429,6,-44.00079574,-43.999895
279.6834493,24,-165.9452534,-165.826977
66.95604651,6,-45.24349056,-45.240417
65.68743969,6,-49.18872247,-49.188188
72.54927179,6,-53.65323996,-53.615201
128.4548975,12,-95.54963092,-95.527776
77.74320318,6,-42.68245867,-42.660952
70.87082128,6,-49.25875768,-49.238791
268.7064983,24,-208.2733466,-208.26868
132.6800544,12,-90.3171607,-90.315633
75.40522078,6,-46.51702933,-46.500772
135.2590769,12,-87.81427452,-87.80177
71.98687683,6,-53.65323996,-53.635654
66.9560465,6,-44.00079574,-43.989886
129.2926442,12,-98.28451102,-98.283954
68.24088265,6,-45.24349056,-45.237625
270.2567243,24,-196.7740895,-196.764018
279.6834493,24,-170.7200331,-170.666007
133.5360522,12,-92.89483311,-92.876157
133.5360521,12,-87.81427452,-87.812536
77.15424201,6,-43.92411012,-43.899996
76.56826297,6,-41.47672478,-41.47621
274.9431536,24,-191.2630185,-191.262956
282.8737242,24,-175.6362645,-175.634485
72.5492718,6,-45.20239766,-45.173624
287.7044813,24,-170.7200331,-170.703648
267.1622119,24,-202.4414898,-202.427545
130.9790489,12,-90.3171607,-90.304152
69.10650727,6,-42.79360754,-42.789702
279.6834493,24,-191.2630185,-191.211737
73.68283383,6,-52.15046699,-52.104828
73.11458827,6,-52.15046699,-52.122731
131.8277227,12,-85.38436389,-85.342298
273.3750405,24,-185.9053242,-185.87257
126.7902761,12,-104.0076919,-104.006422
130.1340254,12,-104.0076919,-103.96904
65.26815943,6,-52.00455085,-52.001717
73.68283384,6,-47.8689388,-47.867267
67.38251688,6,-47.83666738,-47.82797
125.9633856,12,-107.0044802,-107.003309
73.11458827,6,-49.25875768,-49.255857
274.9431536,24,-208.2733466,-208.146649
68.67278568,6,-46.52178438,-46.494895
67.81079428,6,-42.79360754,-42.787926
64.85066715,6,-49.18872247,-49.178061
130.1340254,12,-98.28451102,-98.280824
71.42739585,6,-52.15046699,-52.149854
130.9790489,12,-104.0076919,-103.943284
127.6207774,12,-98.28451102,-98.269129
74.25401606,6,-42.68245867,-42.663774
282.8737242,24,-185.9053242,-185.8421
71.98687685,6,-49.25875768,-49.256726
65.68743971,6,-50.57779768,-50.576852
64.02103119,6,-53.46903949,-53.46804
133.5360522,12,-90.3171607,-90.313488
133.5360521,12,-85.38436389,-85.37667
276.5172518,24,-185.9053242,-185.904307
134.3957237,12,-85.38436389,-85.383473
129.2926442,12,-95.54963092,-95.542505
276.5172518,24,-191.2630185,-191.256437
74.82814252,6,-41.47672478,-41.454902
63.60887991,6,-53.46903949,-53.463579
75.98525839,6,-47.8689388,-47.815949
267.1622119,24,-214.279726,-214.270219
261.0442337,24,-214.279726,-214.242045
130.9790489,12,-98.28451102,-98.270647
77.74320317,6,-43.92411012,-43.88351
67.81079431,6,-46.52178438,-46.51467
278.0973466,24,-191.2630185,-191.239228
70.31714549,6,-53.65323996,-53.652647
136.9968597,12,-87.81427452,-87.764574
284.4779192,24,-165.9452534,-165.928984
273.3750406,24,-180.6979664,-180.607126
130.1340254,12,-101.102112,-101.085619
76.56826295,6,-46.51702933,-46.468412
75.9852584,6,-42.68245867,-42.682202
129.2926443,12,-107.0044802,-106.965015
76.56826297,6,-43.92411012,-43.912345
66.53137941,6,-47.83666738,-47.836462
75.40522074,6,-41.47672478,-41.466886
281.2755714,24,-170.7200331,-170.693681
279.6834493,24,-185.9053242,-185.890693
66.95604652,6,-50.57779768,-50.554501
274.9431536,24,-202.4414898,-202.38017
70.87082127,6,-50.68569758,-50.678856
75.40522075,6,-47.8689388,-47.835081
64.85066713,6,-53.46903949,-53.465573
281.2755714,24,-180.6979664,-180.692993
129.2926442,12,-104.0076919,-103.987646
278.0973466,24,-180.6979664,-180.691427
70.31714549,6,-52.15046699,-52.145156
69.10650725,6,-41.6207598,-41.619608
74.8281425,6,-42.68245867,-42.674312
287.7044814,24,-175.6362645,-175.580221
264.0914121,24,-214.279726,-214.277607
282.8737242,24,-180.6979664,-180.67848
136.1261196,12,-83.02516367,-83.022784
128.4548975,12,-101.102112,-101.101866
136.1261196,12,-90.3171607,-90.262321
73.11458826,6,-50.68569758,-50.673496
129.2926443,12,-101.102112,-101.097356
68.24088262,6,-46.52178438,-46.50643
274.9431536,24,-180.6979664,-180.647225
286.0881678,24,-165.9452534,-165.94185
281.2755714,24,-175.6362645,-175.634049
66.95604649,6,-52.00455085,-51.963624
125.1400981,12,-107.0044802,-106.996122
64.43495902,6,-49.18872247,-49.167666
73.68283381,6,-50.68569758,-50.660924
130.9790489,12,-92.89483311,-92.892225
67.38251687,6,-41.6207598,-41.594583
281.2755714,24,-191.2630185,-191.174717
71.42739587,6,-49.25875768,-49.25022
68.24088262,6,-42.79360754,-42.79198
75.40522075,6,-42.68245867,-42.680348
131.8277227,12,-98.28451102,-98.253886
262.5648759,24,-214.279726,-214.265311
131.8277226,12,-95.54963092,-95.539169
75.9852584,6,-45.20239766,-45.188342
131.8277226,12,-87.81427452,-87.797389
67.38251688,6,-46.52178438,-46.519716
265.6238536,24,-208.2733466,-208.267702
133.5360522,12,-95.54963092,-95.502791
136.1261196,12,-85.38436389,-85.374522
130.9790489,12,-95.54963092,-95.547206
71.98687683,6,-50.68569758,-50.685436
271.8129012,24,-208.2733466,-208.227391
68.67278567,6,-44.00079574,-43.996086
66.53137942,6,-49.18872247,-49.18471
66.10851174,6,-53.46903949,-53.438905
66.10851174,6,-45.24349056,-45.224945
66.10851175,6,-52.00455085,-51.989446
270.2567243,24,-202.4414898,-202.440651
132.6800544,12,-92.89483311,-92.888784
131.8277226,12,-92.89483311,-92.894613
134.3957237,12,-87.81427452,-87.810604
68.24088264,6,-41.6207598,-41.613556
66.95604652,6,-47.83666738,-47.833823
132.6800544,12,-87.81427452,-87.80926
71.98687686,6,-47.8689388,-47.858983
77.74320316,6,-41.47672478,-41.4682
132.6800544,12,-85.38436389,-85.363035
70.31714549,6,-49.25875768,-49.223423
267.1622119,24,-208.2733466,-208.273466
64.85066716,6,-52.00455085,-52.004746
66.95604651,6,-49.18872247,-49.178005
281.2755714,24,-185.9053242,-185.872658
68.24088263,6,-44.00079574,-43.999734
67.81079431,6,-47.83666738,-47.81895
77.15424203,6,-42.68245867,-42.67265
71.42739585,6,-53.65323996,-53.646319
130.1340254,12,-95.54963092,-95.548405
281.2755714,24,-165.9452534,-165.871774
74.25401604,6,-41.47672478,-41.439515
126.7902761,12,-101.102112,-101.090456
74.25401605,6,-47.8689388,-47.860943
66.10851173,6,-46.52178438,-46.514788
67.38251686,6,-44.00079574,-43.996643
67.8107943,6,-45.24349056,-45.241885
65.6874397,6,-47.83666738,-47.831472
282.8737242,24,-191.2630185,-191.128055
278.0973466,24,-185.9053242,-185.904011
68.67278568,6,-41.6207598,-41.618252
73.11458826,6,-47.8689388,-47.869207
270.2567243,24,-208.2733466,-208.253196
131.8277226,12,-101.102112,-101.042157
276.5172518,24,-180.6979664,-180.67447
132.6800544,12,-95.54963092,-95.524292
77.15424204,6,-41.47672478,-41.47459
65.26815943,6,-50.57779768,-50.577828
66.53137941,6,-45.24349056,-45.234548
126.7902761,12,-107.0044802,-107.003561
130.9790489,12,-101.102112,-101.06709
66.95604651,6,-42.79360754,-42.770297
268.7064983,24,-214.279726,-214.251544
69.54205117,6,-42.79360754,-42.78371
66.10851174,6,-47.83666738,-47.835615
282.8737242,24,-170.7200331,-170.712199
265.6238536,24,-196.7740895,-196.675858
274.9431536,24,-185.9053242,-185.893801
273.3750405,24,-196.7740895,-196.770355
67.38251686,6,-42.79360754,-42.780342
135.2590768,12,-83.02516367,-83.023102
131.8277226,12,-90.3171607,-90.312779
64.85066714,6,-50.57779768,-50.575393
127.6207774,12,-107.0044802,-106.997238
64.434959,6,-52.00455085,-52.003239
75.98525839,6,-41.47672478,-41.474126
273.3750405,24,-191.2630185,-191.259321
64.434959,6,-53.46903949,-53.468683
64.434959,6,-50.57779768,-50.569513
131.8277227,12,-83.02516367,-82.947413
135.2590769,12,-85.38436389,-85.381483
128.4548975,12,-104.0076919,-104.000938
72.54927178,6,-52.15046699,-52.13632
289.3268712,24,-170.7200331,-170.680862
128.4548975,12,-98.28451102,-98.280268
67.38251687,6,-45.24349056,-45.242845
128.4548975,12,-107.0044802,-106.984246
69.2184601,6,-53.65323996,-53.639907
74.82814252,6,-45.20239766,-45.201615
68.67278567,6,-42.79360754,-42.792449
66.10851175,6,-50.57779768,-50.57254
74.8281425,6,-43.92411012,-43.922885
273.3750405,24,-202.4414898,-202.410639
73.11458825,6,-46.51702933,-46.513241
289.3268712,24,-175.6362645,-175.542192
134.3957237,12,-90.3171607,-90.301181
68.24088262,6,-47.83666738,-47.80684
131.8277227,12,-104.0076919,-103.911344
127.6207775,12,-104.0076919,-104.007269
132.6800544,12,-83.02516367,-82.977016
64.0210312,6,-52.00455085,-51.998272
134.3957237,12,-92.89483311,-92.857134
74.25401606,6,-43.92411012,-43.917544
284.4779192,24,-170.7200331,-170.719395
68.67278567,6,-45.24349056,-45.229978
71.98687684,6,-52.15046699,-52.144904
268.7064983,24,-196.7740895,-196.747014
73.68283382,6,-45.20239766,-45.197084
130.1340254,12,-92.89483311,-92.885404
69.54205117,6,-41.6207598,-41.617627
67.38251687,6,-49.18872247,-49.16819
136.1261196,12,-87.81427452,-87.786413
135.2590769,12,-90.3171607,-90.285874
75.9852584,6,-43.92411012,-43.920383
65.68743968,6,-53.46903949,-53.451187
66.9560465,6,-41.6207598,-41.579078
279.6834493,24,-180.6979664,-180.697248
70.87082128,6,-52.15046699,-52.149763
265.6238536,24,-214.279726,-214.279164
75.40522074,6,-45.20239766,-45.197277
72.54927177,6,-49.25875768,-49.258575
273.3750405,24,-208.2733466,-208.191863
65.26815942,6,-53.46903949,-53.460338
70.31714548,6,-50.68569758,-50.668502
286.0881678,24,-170.7200331,-170.715847
74.82814252,6,-47.8689388,-47.850133
72.54927178,6,-50.68569758,-50.681901
134.3957237,12,-83.02516367,-83.01483
270.2567243,24,-214.279726,-214.222976
66.95604652,6,-46.52178438,-46.521491
126.7902761,12,-98.28451102,-98.24946
74.82814252,6,-46.51702933,-46.510662
286.0881678,24,-175.6362645,-175.608673
66.53137939,6,-50.57779768,-50.565157
76.56826295,6,-45.20239766,-45.175075
133.5360521,12,-83.02516367,-82.999399
124.3204058,12,-107.0044802,-106.981904
66.53137942,6,-52.00455085,-51.978121
289.3268712,24,-165.9452534,-165.936476
69.5420512,6,-44.00079574,-43.979463
69.76636096,6,-53.65323996,-53.648752
69.10650725,6,-44.00079574,-43.989346
66.10851175,6,-49.18872247,-49.18804
72.5492718,6,-47.8689388,-47.866328
73.68283383,6,-49.25875768,-49.248557
76.56826296,6,-42.68245867,-42.679647
74.25401606,6,-45.18254054,-45.181618
75.40522074,6,-43.90433732,-43.904103
64.43495901,6,-51.98910362,-51.98764
279.6834493,24,-170.644428,-170.586955
71.42739586,6,-49.2394354,-49.229778
64.85066715,6,-49.17346784,-49.162632
124.3204058,12,-106.9739694,-106.951058
66.95604651,6,-49.17346784,-49.162739
65.6874397,6,-51.98910362,-51.982182
270.2567243,24,-196.700527,-196.691092
279.6834493,24,-175.5606432,-175.544577
267.1622119,24,-202.3686572,-202.352921
268.7064983,24,-214.2044981,-214.175841
126.7902761,12,-106.9739694,-106.97325
271.8129012,24,-196.700527,-196.698252
77.74320318,6,-41.45695752,-41.449301
65.68743969,6,-47.82150432,-47.816199
76.56826297,6,-45.18254054,-45.15692
75.40522077,6,-41.45695752,-41.44606
74.25401605,6,-46.49759797,-46.496591
74.82814251,6,-42.6626956,-42.653536
75.40522075,6,-46.49759797,-46.482386
64.02103121,6,-53.45342946,-53.45203
71.98687684,6,-46.49759797,-46.47027
66.95604652,6,-46.50662828,-46.506482
127.6207775,12,-106.9739694,-106.966944
66.10851174,6,-51.98910362,-51.973846
69.54205118,6,-43.98608267,-43.964976
273.3750405,24,-208.2003759,-208.12031
267.1622119,24,-214.2044981,-214.195084
289.3268712,24,-175.5606432,-175.470254
66.9560465,6,-47.82150432,-47.818709
67.38251686,6,-47.82150432,-47.812887
131.8277226,12,-92.86571088,-92.864159
64.43495902,6,-53.45342946,-53.452862
69.54205118,6,-41.60634157,-41.60332
67.8107943,6,-47.82150432,-47.803882
270.2567243,24,-208.2003759,-208.180985
125.9633856,12,-106.9739694,-106.972817
134.3957237,12,-85.35374231,-85.352516
265.6238536,24,-214.2044981,-214.203998
133.5360521,12,-92.86571088,-92.848059
130.9790489,12,-95.52092659,-95.518896
276.5172518,24,-180.6225352,-180.593329
73.11458824,6,-50.66661176,-50.655796
130.9790489,12,-101.0738087,-101.040049
136.1261196,12,-90.28736598,-90.234367
69.76636096,6,-53.63478957,-53.629982
70.87082127,6,-49.2394354,-49.217878
130.1340254,12,-98.25611553,-98.252918
273.3750406,24,-202.3686572,-202.33928
131.8277226,12,-87.78402298,-87.765887
74.82814251,6,-43.90433732,-43.90279
273.3750405,24,-185.8304045,-185.791997
66.5313794,6,-47.82150432,-47.821272
71.42739587,6,-50.66661176,-50.664955
68.24088261,6,-45.22850277,-45.22288
73.68283383,6,-50.66661176,-50.643489
290.9553488,24,-165.869472,-165.845403
71.98687686,6,-47.84968471,-47.838188
66.9560465,6,-45.22850277,-45.225455
132.6800544,12,-95.52092659,-95.498246
71.98687685,6,-53.63478957,-53.617518
279.6834493,24,-191.1885269,-191.140235
135.2590769,12,-90.28736598,-90.255504
274.9431536,24,-191.1885269,-191.188802
67.38251688,6,-42.77904184,-42.76546
130.9790489,12,-98.25611553,-98.243281
65.26815943,6,-50.56242285,-50.562359
128.4548975,12,-98.25611553,-98.250296
127.6207775,12,-98.25611553,-98.238664
73.68283382,6,-45.18254054,-45.17647
273.3750405,24,-191.1885269,-191.182299
131.8277226,12,-85.35374231,-85.303976
264.0914121,24,-214.2044981,-214.201975
66.53137941,6,-45.22850277,-45.219431
262.5648759,24,-214.2044981,-214.189833
284.4779193,24,-175.5606432,-175.551624
130.1340254,12,-101.0738087,-101.058158
284.4779193,24,-165.869472,-165.85128
132.6800544,12,-82.99423011,-82.943991
75.98525841,6,-43.90433732,-43.901232
68.24088263,6,-42.77904184,-42.77736
267.1622119,24,-196.700527,-196.64081
74.25401605,6,-42.6626956,-42.642207
279.6834493,24,-185.8304045,-185.81909
273.3750406,24,-196.700527,-196.697415
76.56826295,6,-43.90433732,-43.893632
70.87082126,6,-50.66661176,-50.658847
271.8129012,24,-202.3686572,-202.358773
63.60887992,6,-53.45342946,-53.448675
64.43495901,6,-49.17346784,-49.152161
74.82814252,6,-41.45695752,-41.434021
134.3957237,12,-90.28736598,-90.27235
70.31714548,6,-49.2394354,-49.200942
67.81079429,6,-45.22850277,-45.227086
67.38251688,6,-46.50662828,-46.504768
71.98687683,6,-49.2394354,-49.236911
69.21846011,6,-53.63478957,-53.620139
132.6800544,12,-92.86571088,-92.858668
67.38251686,6,-45.22850277,-45.227974
74.25401603,6,-47.84968471,-47.842273
279.6834493,24,-165.869472,-165.746225
75.40522076,6,-45.18254054,-45.178204
67.81079429,6,-42.77904184,-42.773186
278.0973466,24,-185.8304045,-185.829341
281.2755714,24,-191.1885269,-191.10392
66.10851175,6,-45.22850277,-45.209799
261.0442337,24,-214.2044981,-214.166111
68.67278567,6,-41.60634157,-41.603775
71.98687683,6,-52.13171584,-52.127325
66.10851175,6,-50.56242285,-50.557134
131.8277226,12,-82.99423011,-82.913713
286.0881678,24,-165.869472,-165.865665
282.8737242,24,-191.1885269,-191.057877
270.2567243,24,-214.2044981,-214.146793
70.31714551,6,-50.66661176,-50.647975
69.10650724,6,-45.22850277,-45.204698
270.2567243,24,-202.3686572,-202.368108
276.5172518,24,-191.1885269,-191.18272
75.98525838,6,-45.18254054,-45.169736
268.7064983,24,-202.3686572,-202.366268
73.11458827,6,-45.18254054,-45.166874
131.8277226,12,-98.25611553,-98.226922
135.2590769,12,-87.78402298,-87.772464
128.4548975,12,-103.978558,-103.972644
73.11458824,6,-47.84968471,-47.849474
71.42739587,6,-53.63478957,-53.628661
73.68283384,6,-46.49759797,-46.497079
129.2926443,12,-101.0738087,-101.069103
63.19850129,6,-53.45342946,-53.441105
134.3957237,12,-82.99423011,-82.982904
74.8281425,6,-46.49759797,-46.491776
68.67278566,6,-42.77904184,-42.777959
73.11458828,6,-46.49759797,-46.492792
75.98525839,6,-42.6626956,-42.662401
286.0881678,24,-170.644428,-170.641695
136.1261196,12,-82.99423011,-82.993795
281.2755714,24,-175.5606432,-175.554801
127.6207775,12,-101.0738087,-101.071089
133.5360522,12,-82.99423011,-82.966997
282.8737243,24,-165.869472,-165.826827
64.85066714,6,-51.98910362,-51.989159
68.24088262,6,-46.50662828,-46.491546
286.0881678,24,-175.5606432,-175.532599
77.15424204,6,-43.90433732,-43.881701
131.8277226,12,-90.28736598,-90.283916
65.26815941,6,-53.45342946,-53.444554
64.85066713,6,-50.56242285,-50.559915
68.67278566,6,-43.98608267,-43.981526
129.2926442,12,-95.52092659,-95.511683
133.5360522,12,-85.35374231,-85.345262
67.81079431,6,-43.98608267,-43.985156
65.26815942,6,-49.17346784,-49.169502
72.54927178,6,-53.63478957,-53.605697
69.10650727,6,-43.98608267,-43.974831
273.3750406,24,-180.6225352,-180.528175
66.53137941,6,-50.56242285,-50.549667
71.42739588,6,-52.13171584,-52.131217
287.7044814,24,-165.869472,-165.869163
73.11458827,6,-53.63478957,-53.586435
281.2755714,24,-180.6225352,-180.61635
268.7064983,24,-196.700527,-196.671275
132.6800544,12,-90.28736598,-90.285948
74.82814251,6,-47.84968471,-47.831954
134.3957237,12,-87.78402298,-87.780733
129.2926443,12,-98.25611553,-98.255567
287.7044813,24,-175.5606432,-175.507588
128.4548976,12,-101.0738087,-101.073603
281.2755714,24,-185.8304045,-185.799771
66.95604652,6,-42.77904184,-42.755306
68.67278566,6,-45.22850277,-45.215305
136.9968597,12,-82.99423011,-82.987265
128.4548975,12,-95.52092659,-95.497948
73.68283383,6,-49.2394354,-49.23022
125.9633856,12,-103.978558,-103.96884
268.7064983,24,-208.2003759,-208.196203
72.54927179,6,-50.66661176,-50.661883
73.68283383,6,-52.13171584,-52.08193
72.5492718,6,-47.84968471,-47.846225
67.38251686,6,-43.98608267,-43.981796
129.2926442,12,-92.86571088,-92.839476
136.1261196,12,-87.78402298,-87.757547
72.54927178,6,-49.2394354,-49.239044
77.154242,6,-41.45695752,-41.45528
72.54927178,6,-52.13171584,-52.114689
130.1340255,12,-95.52092659,-95.519547
129.2926442,12,-106.9739694,-106.934743
136.1261196,12,-85.35374231,-85.344658
64.02103119,6,-51.98910362,-51.98266
278.0973466,24,-180.6225352,-180.614681
131.8277226,12,-95.52092659,-95.512451
295.8774223,24,-165.869472,-165.737474
65.68743968,6,-50.56242285,-50.561402
64.43495901,6,-50.56242285,-50.553992
70.3171455,6,-52.13171584,-52.125419
73.11458828,6,-49.2394354,-49.236905
70.87082127,6,-52.13171584,-52.130699
77.15424204,6,-42.6626956,-42.653649
76.56826295,6,-42.6626956,-42.660408
69.5420512,6,-42.77904184,-42.769341
67.81079429,6,-46.50662828,-46.499762
287.7044813,24,-170.644428,-170.628828
289.3268712,24,-170.644428,-170.607659
279.6834493,24,-180.6225352,-180.621794
265.6238536,24,-196.700527,-196.597612
73.68283384,6,-47.84968471,-47.848195
131.8277226,12,-101.0738087,-101.015396
128.4548975,12,-106.9739694,-106.954027
69.10650724,6,-41.60634157,-41.605238
282.8737243,24,-180.6225352,-180.604347
130.9790489,12,-92.86571088,-92.862711
67.38251688,6,-41.60634157,-41.579701
75.98525838,6,-41.45695752,-41.4534
265.6238536,24,-208.2003759,-208.194059
66.10851173,6,-47.82150432,-47.820446
133.5360522,12,-87.78402298,-87.782477
134.3957237,12,-92.86571088,-92.829386
66.53137941,6,-51.98910362,-51.962415
66.53137942,6,-46.50662828,-46.50482
65.68743969,6,-49.17346784,-49.172853
126.7902761,12,-103.978558,-103.976872
71.42739584,6,-47.84968471,-47.825346
76.56826297,6,-41.45695752,-41.456407
68.24088262,6,-41.60634157,-41.598917
274.9431536,24,-180.6225352,-180.567649
133.5360521,12,-95.52092659,-95.475963
136.9968597,12,-87.78402298,-87.736146
132.6800544,12,-85.35374231,-85.331042
65.26815942,6,-51.98910362,-51.987313
274.9431536,24,-208.2003759,-208.074954
67.8107943,6,-41.60634157,-41.591673
284.4779192,24,-170.644428,-170.64367
75.40522077,6,-42.6626956,-42.660198
274.9431536,24,-185.8304045,-185.817339
265.6238536,24,-202.3686572,-202.328886
69.10650727,6,-42.77904184,-42.775278
276.5172518,24,-185.8304045,-185.828467
126.7902761,12,-98.25611553,-98.219632
267.1622119,24,-208.2003759,-208.200445
126.7902761,12,-101.0738087,-101.061346
125.1400981,12,-106.9739694,-106.965461
66.95604653,6,-43.98608267,-43.974914
68.67278567,6,-46.50662828,-46.480068
282.8737242,24,-170.644428,-170.634934
70.87082125,6,-53.63478957,-53.633651
74.82814249,6,-45.18254054,-45.182172
135.2590769,12,-82.99423011,-82.991783
127.6207775,12,-103.978558,-103.978411
135.2590769,12,-85.35374231,-85.351126
70.31714548,6,-53.63478957,-53.634345
